2022-03-17 13:16:24,459 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {datanodeDetails=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd{ip: 172.25.0.104, host: 7729317c535d, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 849580488727, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-03-17 13:29:03,650 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:29:03,704 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:29:16,225 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:29:17,829 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:29:32,448 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:29:33,651 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:29:33,687 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:29:33,734 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:29:40,253 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=DELETE_KEY_BLOCK {KeyBlockToDelete=BlockGroup[groupID='/s3v/destbucket-91517/ozone-test-5156626427/copyobject/key=value/f1', blockIDs=[conID: 2 locID: 109611004723200051 bcsId: 0]]} | ret=SUCCESS |  
2022-03-17 13:30:03,639 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:30:03,714 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:30:03,742 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:30:33,462 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:30:33,710 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:30:33,734 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:30:33,816 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:30:38,747 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:30:40,257 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=DELETE_KEY_BLOCK {KeyBlockToDelete=BlockGroup[groupID='/s3v/bucket-ozone-test-3590987277/ozone-test-8888346875/copyrange/destination/107972107839733824', blockIDs=[conID: 1 locID: 109611004723200047 bcsId: 0]]} | ret=SUCCESS |  
2022-03-17 13:30:42,588 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:30:57,807 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:31:03,669 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:31:03,706 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:31:03,723 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:31:33,637 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:31:33,681 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:31:33,702 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:31:40,264 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=DELETE_KEY_BLOCK {KeyBlockToDelete=BlockGroup[groupID='/s3v/destbucket-91517/ozone-test-5156626427/copyobject/key=value/f1', blockIDs=[conID: 2 locID: 109611004723200052 bcsId: 0]]} | ret=SUCCESS |  
2022-03-17 13:31:58,425 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:32:03,600 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:32:03,631 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:32:03,710 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:32:33,629 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:32:33,669 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:32:33,694 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:33:00,192 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:33:03,625 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:33:03,703 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:33:03,727 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:33:33,616 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:33:33,702 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:33:33,766 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:34:02,792 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:34:03,631 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:34:03,704 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:34:03,729 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:34:33,624 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:34:33,708 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:34:33,711 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:35:03,607 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:35:03,680 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:35:03,704 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:35:10,466 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:35:11,268 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:35:33,632 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:35:33,700 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:35:33,713 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:35:40,266 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=DELETE_KEY_BLOCK {KeyBlockToDelete=BlockGroup[groupID='/s3v/bucket-ozone-test-5422091196/ozone-test-8431426474/multidelete/key=value/f1', blockIDs=[conID: 1 locID: 109611004723200058 bcsId: 0]]} | ret=SUCCESS |  
2022-03-17 13:36:03,678 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:36:03,773 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
2022-03-17 13:36:03,805 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:36:07,867 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:36:09,373 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:36:12,120 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-03-17 13:36:33,666 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=7df54ae8-69ed-47e7-bc45-d5e79a1f76bd, command=[]} | ret=SUCCESS |  
2022-03-17 13:36:33,887 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=72b2bced-615f-434e-bd0d-aec835f9ce4b, command=[]} | ret=SUCCESS |  
2022-03-17 13:36:33,893 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=dd589c06-2196-4acd-9315-f3f8f04df737, command=[]} | ret=SUCCESS |  
